v1,v2,category
ham,"안녕하세요, 보건복지부입니다. 세금 혜택 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 20986원을 764-9580-359로 보내주시기 바랍니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 비용 정산 안내드립니다. 43765원을 817-3388-762로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 주택 보조금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 연말정산 안내드립니다. 문의: 031-8041-1330",기관
ham,"안녕하세요, 중소벤처기업부입니다. 소득세 신고 안내드립니다. 문의: 031-8041-7216",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 47752원을 486-9611-627로 보내주시기 바랍니다.",기관
ham,"안녕하세요, KT입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-4020",기관
ham,"안녕하세요, 행정안전부입니다. 연말정산 안내드립니다. 문의: 031-8041-5240",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-2516",기관
ham,"안녕하세요, KT입니다. 케이블 TV 요금 안내 관련 공지드립니다. 문의: 031-8041-5172",기관
ham,"안녕하세요, 행정안전부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-5059",기관
ham,"안녕하세요, 보건복지부입니다. 소득세 신고 안내드립니다. 문의: 031-8041-6932",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 연말정산 안내드립니다. 문의: 031-8041-6924",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 건강보험 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 삼성전자입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 현대자동차입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 건강보험 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 세금 혜택 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 비용 정산 안내드립니다. 26963원을 145-2554-618로 보내주시기 바랍니다.",기관
ham,"안녕하세요, KT입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-5954",기관
ham,"안녕하세요, 한국전력입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-9244",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 31220원을 906-8099-651로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 32708원을 996-6393-194로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 건강보험 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 연말정산 안내드립니다. 문의: 031-8041-1665",기관
ham,"안녕하세요, 삼성전자입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-9467",기관
ham,"안녕하세요, 카카오입니다. 워크샵 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 소득세 신고 안내드립니다. 문의: 031-8041-1407",기관
ham,"안녕하세요, SK하이닉스입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 연세대학교입니다. 스마트공장 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 고려대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-1464",기관
ham,"안녕하세요, 보건복지부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 긴급 재난 지원금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-5784",기관
ham,"안녕하세요, SK하이닉스입니다. 비용 정산 안내드립니다. 45772원을 871-5249-488로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-9500",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-5181",기관
ham,"안녕하세요, 보건복지부입니다. 긴급 재난 지원금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 연말정산 안내드립니다. 문의: 031-8041-6749",기관
ham,"안녕하세요, 국세청입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7933",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 39053원을 490-6064-760로 보내주시기 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, LG유플러스입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-3086",기관
ham,"안녕하세요, 보건복지부입니다. 소득세 신고 안내드립니다. 문의: 031-8041-2141",기관
ham,"안녕하세요, 중소벤처기업부입니다. 건강보험 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 비용 정산 안내드립니다. 47600원을 467-3437-583로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 워크샵 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 교육부입니다. 재난 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-9891",기관
ham,"안녕하세요, 고려대학교입니다. 블록체인 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 카카오입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, KT입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-8620",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-4781",기관
ham,"안녕하세요, 신한은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-1312",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-7317",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-1328",기관
ham,"안녕하세요, 국세청입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-2279",기관
ham,"안녕하세요, KT입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 47441원을 927-4316-406로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, LG유플러스입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-3559",기관
ham,"안녕하세요, 한국공학대학교입니다. IoT 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 재난 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 재난 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 체육대회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-3547",기관
ham,"안녕하세요, KT입니다. 케이블 TV 요금 안내 관련 공지드립니다. 문의: 031-8041-7995",기관
ham,"안녕하세요, 고려대학교입니다. 스마트공장 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 연말정산 안내드립니다. 문의: 031-8041-6283",기관
ham,"안녕하세요, 연세대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-3999",기관
ham,"안녕하세요, 연세대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-3918",기관
ham,"안녕하세요, KT입니다. 케이블 TV 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 24868원을 349-2422-601로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-3095",기관
ham,"안녕하세요, 행정안전부입니다. 긴급 재난 지원금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-9781",기관
ham,"안녕하세요, SK하이닉스입니다. 워크샵 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 연말정산 안내드립니다. 문의: 031-8041-1039",기관
ham,"안녕하세요, 보건복지부입니다. 소득세 신고 안내드립니다. 문의: 031-8041-9221",기관
ham,"안녕하세요, 행정안전부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-5225",기관
ham,"안녕하세요, KT입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국전력입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-5665",기관
ham,"안녕하세요, 한국전력입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-8374",기관
ham,"안녕하세요, 행정안전부입니다. 연말정산 안내드립니다. 문의: 031-8041-4698",기관
ham,"안녕하세요, 현대자동차입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 국세청입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 서울대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-4246",기관
ham,"안녕하세요, SK브로드밴드입니다. 수도 요금 안내 관련 공지드립니다. 문의: 031-8041-1022",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-9199",기관
ham,"안녕하세요, 교육부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-2511",기관
ham,"안녕하세요, 수자원공사입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 고려대학교입니다. 이번 학기 신입생 오리엔테이션 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-8557",기관
ham,"안녕하세요, 고려대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-4859",기관
ham,"안녕하세요, 서울대학교입니다. 스마트공장 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-7810",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 졸업식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 교육 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-4603",기관
ham,"안녕하세요, LG유플러스입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-9238",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-1430",기관
ham,"안녕하세요, LG유플러스입니다. 수도 요금 안내 관련 공지드립니다. 문의: 031-8041-2719",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-4670",기관
ham,"안녕하세요, KT입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-6967",기관
ham,"안녕하세요, 중소벤처기업부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, KT입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 건강보험 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-6979",기관
ham,"안녕하세요, LG유플러스입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-4424",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-3124",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 20284원을 172-1226-342로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-8099",기관
ham,"안녕하세요, SK하이닉스입니다. 비용 정산 안내드립니다. 21439원을 416-1948-413로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-5252",기관
ham,"안녕하세요, 행정안전부입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-2706",기관
ham,"안녕하세요, 교육부입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 졸업식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 세금 혜택 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 건강보험 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 케이블 TV 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 48757원을 687-4224-695로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-4095",기관
ham,"안녕하세요, SK브로드밴드입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-4412",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 재산세 납부 안내드립니다. 문의: 031-8041-8640",기관
ham,"안녕하세요, SK브로드밴드입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-8818",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 졸업식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 체육대회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-3255",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-1368",기관
ham,"안녕하세요, 중소벤처기업부입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-8792",기관
ham,"안녕하세요, 국세청입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 고려대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 블록체인 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-9995",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 수자원공사입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-9018",기관
ham,"안녕하세요, 수자원공사입니다. 케이블 TV 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 긴급 재난 지원금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 수도 요금 안내 관련 공지드립니다. 문의: 031-8041-4205",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-3746",기관
ham,"안녕하세요, SK브로드밴드입니다. 케이블 TV 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-6923",기관
ham,"안녕하세요, 부산대학교입니다. 블록체인 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 부산대학교입니다. 블록체인 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-8244",기관
ham,"안녕하세요, 현대자동차입니다. 체육대회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 국세청입니다. 재난 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-7065",기관
ham,"안녕하세요, 고려대학교입니다. 블록체인 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 주택 보조금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-6620",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 19808원을 821-3053-863로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 건강보험 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 고려대학교입니다. 이번 학기 졸업식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 체육대회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 연세대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, KT입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-5260",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-2872",기관
ham,"안녕하세요, 국세청입니다. 소득세 신고 안내드립니다. 문의: 031-8041-8620",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 11443원을 732-6010-365로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-4075",기관
ham,"안녕하세요, 현대자동차입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 신입생 오리엔테이션 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 47840원을 649-9076-494로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 삼성전자입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 카카오입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 국세청입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 고려대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7370",기관
ham,"안녕하세요, 국세청입니다. 연말정산 안내드립니다. 문의: 031-8041-8039",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 45070원을 674-5000-450로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 졸업식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-4312",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-8133",기관
ham,"안녕하세요, 연세대학교입니다. 이번 학기 신입생 오리엔테이션 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 체육대회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 연말정산 안내드립니다. 문의: 031-8041-8269",기관
ham,"안녕하세요, 한국전력입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-1615",기관
