v1,v2,category
ham,"[Web발신]
[내일마감]교내핵심역량(6PAC)진단/전원 스벅쿠폰/5분완료/Potal앱->역량진단//학사공지참조",湲곌
ham,"[Web발신]
[오늘만]닌텐도추첨기회>종합관앞>부스에서역량진단참여하고기념품도받으세요!",湲곌
ham,"[Web발신]
[한국공대]교육과정 개선의견을 받습니다♥소니헤드셋♥등 경품추첨혜택有▶https://zrr.kr/haPF",湲곌
ham,"[Web발신]
6PAC인증제 2차 설명회 참석 부탁해요!
13:30~14:10, TIP 314호(커뮤니티라운지) 
-IR센터-",湲곌
ham,"[Web발신]
[편입생 급구]교육과정 개선의견을 기다립니다(경품추첨혜택有) ▶https://zrr.kr/haPF",湲곌
ham,"[Web발신]
[CGV영화티켓 증정이벤트]TIP 1층로비/전국단위핵심역량진단 참여신청 중! ♥많.관.부 ♥-IR센터",湲곌
ham,"[Web발신]
[4학년/급구]교육과정 수요조사 참여시,★경품추첨혜택★도 푸짐!! ▶https://zrr.kr/haPF",湲곌
ham,"[Web발신]
""소니헤드셋""의 주인공이 되자!★한국공대★교육과정 수요조사GO ▶https://zrr.kr/haPF",湲곌
ham,[NICE ID 본인확인] 인증번호 [425757]를 입력해 주세요.,湲곌
ham,[NICE ID 본인확인] 인증번호 [792013]를 입력해 주세요.,湲곌
ham,[NICE ID 본인확인] 인증번호 [853351]를 입력해 주세요.,湲곌
ham,[NICE ID 본인확인] 인증번호 [115574]를 입력해 주세요.,湲곌
ham,[NICE ID 본인확인] 인증번호 [217181]를 입력해 주세요.,湲곌
ham,[NICE아이디] 인증번호 [907858]를 입력해주세요. 사칭/전화사기에 주의하세요.,湲곌
ham,[NICE아이디] 인증번호 [558162]를 입력해주세요. 사칭/전화사기에 주의하세요.,湲곌
ham,[NICE아이디] 인증번호 [652752]를 입력해주세요. 사칭/전화사기에 주의하세요.,湲곌
ham,[NICE아이디] 인증번호 [367293]를 입력해주세요. 사칭/전화사기에 주의하세요.,湲곌
ham,[NICE아이디] 인증번호 [341197]를 입력해주세요. 사칭/전화사기에 주의하세요.,湲곌
ham,[NICE아이디] 인증번호 [488043]를 입력해주세요. 사칭/전화사기에 주의하세요.,湲곌
ham,"[Web발신]
[SDU 연합대학] 24-1학기 4주차 강의오픈 안내

안녕하세요! 서울디지털대학교 입니다.

3월 26일 오후2시부터 4주차 강의가 오픈됩니다.
이전 강의 수강을 모두 마치지 않으셨는지 한번더 확인하시고 출석관리에 만전을 기하시기 바랍니다.
주말을 이용해 미뤄진 강의수강을 진행하시어 출결사항을 체크하시기 바랍니다.

이 문자는 수강생 전체를 대상으로 하는 문자로 강의수강을 마치신 분은 별도로 신경쓰시지 않으셔도 됩니다.

참고로 수강유예에 관한 사항은 공지사항을 꼭 확인하시기 바랍니다.

강의 수강이나 운영에 문의사항이 있으시면 언제든지 말씀 부탁드립니다.

고맙습니다.",湲곌
ham,"[Web발신]
안녕하세요! 서울디지털대학교 입니다.

잠시후 오전 10시부터 기말시험이 시작됩니다.
학우님들께서는 교과목별로 시간표를 확인하시어 시험응시에 지장이 없도록 하시기 바랍니다.

시험응시에 장애가 발생할 경우는 수업장애상담센터(02-2128-3189)를 통해 문의 하시고 그외의 문의사항은 연합대학 담당자(02-2128-3080)으로 연락을 주시기 바랍니다.

얼마남지 않았습니다. 
마지막까지 힘내세요!!!
화이팅~~~^^",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[627967]입니다. ""타인 노출 금지""",湲곌
ham,"[쿠팡]본인확인 인증번호[223264]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[907608]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[928137]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[050291]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[339434]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[180437]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[880898]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[629459]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[220279]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[527351]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[523023]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[242832]입니다. ""타인 노출 금지""",湲곌
ham,"[한국모바일인증(주)]본인확인 인증번호[198385]입니다. ""타인 노출 금지""",湲곌
ham,"[Web발신]
[인터파크]예매자:최민관 예매번호:T2440530040  [총1장] 일시:2024-05-26 (일) 18:00",湲곌
ham,"[Web발신]
[인터파크] Lacuna(라쿠나) 단독콘서트 ‘유령’

안녕하세요 밴드 Lacuna (라쿠나) 입니다.

오늘을 위해 설레는 마음으로 열심히 준비했으니
같이 신나게 놀아주시면 좋겠어요!

티켓! 절대 잊지 마시고, 티켓 수령하시는 분들은 신분증 잊으시면 안 돼요!
공연장까지 조심히 오시고 곧 만나요!

5/26 (SUN)
●티켓&MD 부스 오픈 4:30PM
●스탠딩 줄서기 5:00PM
●입장 시작 5:30PM
●공연 시작 6:00PM",湲곌
ham,"[Web발신]
[인터파크] 안녕하세요 밴드 Lacuna (라쿠나) 입니다.
귀한 시간 내주시고 함께 재밌게 즐겨주셔서 감사합니다!
여러분의 마음에 오래 남을 공연이 되었을지 모르겠습니다.
오늘 들려드린 곡들, 더 열심히 준비해서 새로운 앨범으로 금방 찾아뵐게요!
오래 기억해 주시고 그때도 꼭 찾아주세요.
모두 조심히 들어가시고, 또 만나요

https://bit.ly/4aoEoVi",湲곌
ham,"[Web발신]
[UNIPASS] 개인통관고유부호 조회서비스 안내
인증번호 [076707]를 화면에 입력해주세요.",湲곌
ham,"[Web발신]
[UNIPASS] 개인통관고유부호 조회서비스 안내
인증번호 [135155]를 화면에 입력해주세요.",湲곌
ham,"[Web발신]
[UNIPASS] 개인통관고유부호 조회서비스 안내
인증번호 [484790]를 화면에 입력해주세요.",湲곌
ham,[드림시큐리티] 본인확인 인증번호는 [801255]입니다. 정확히 입력해주세요.,湲곌
ham,[드림시큐리티] 본인확인 인증번호는 [362514]입니다. 정확히 입력해주세요.,湲곌
ham,타인유출금지 지인 사칭 사기 피해 주의 바랍니다. 티몬 인증번호 [085029],湲곌
ham,"[Web발신]
""국민연금 모바일 통지서비스""
사전 안내문

고객님 안녕하세요?
국민연금공단은 국내 통신사(KT, SKT, LGU+)와의 협정을 통하여 국민연금법상의 공단 업무에 따른 안내문 등을 고객님의 모바일 기기로 보다 편안하고 정확하게 전달할 수 있는 모바일 통지서비스를 제공하고자 합니다.

고객님께 안내문 등을 문자 메시지(MMS)로 익일(영업일 기준) 발송할 예정이며, 만약 종이우편으로 받기를 원하시면 아래의 링크를 통해 등록을 해주시기 바랍니다.

○ 국민연금 수신여부, 수신번호 지정
  https://www.thunderpost.org/ja.do?b=NSa0k0peFfsRJ5R (접속 무료)",湲곌
ham,"[Web발신]
■ 제목 : 국민연금 가입자 자격변동확인통지서
■ 내용 : 국민연금 가입자 자격변동확인통지

상세내용은 아래의 링크를 통해 본인확인을 거쳐 세부 내용을 확인할 수 있습니다.

■ 전자문서(안내문) 확인하기
https://www.thunderpost.org/mf.do?b=NSa0k0peFfsRJ5R (접속 무료)

■ 국민연금 수신여부, 수신번호 지정
https://www.thunderpost.org/ja.do?b=NSa0k0peFfsRJ5R (접속 무료)",湲곌
ham,"[Web발신]
""국민연금 모바일 통지서비스""
사전 안내문

고객님 안녕하세요?
국민연금공단은 국내 통신사(KT, SKT, LGU+)와의 협정을 통하여 국민연금법상의 공단 업무에 따른 안내문 등을 고객님의 모바일 기기로 보다 편안하고 정확하게 전달할 수 있는 모바일 통지서비스를 제공하고자 합니다.

고객님께 안내문 등을 문자 메시지(MMS)로 익일(영업일 기준) 발송할 예정이며, 만약 종이우편으로 받기를 원하시면 아래의 링크를 통해 등록을 해주시기 바랍니다.

○ 국민연금 수신여부, 수신번호 지정
  https://www.thunderpost.org/ja.do?b=NSa0k0pfCdoMJ5I (접속 무료)",湲곌
ham,"[Web발신]
■ 제목 : 가입내역안내서 확인하기
■ 내용 : 고객님의 연금보험료 납부내역 및 향후 받게 될 예상연금월액에 대한 안내문입니다. (국민연금법 시행규칙 제17조 제2항)

상세내용은 아래의 링크를 통해 본인확인을 거쳐 세부 내용을 확인할 수 있습니다.

■ 전자문서(안내문) 확인하기
https://www.thunderpost.org/mf.do?b=NSa0k0pfCdoMJ5I (접속 무료)

■ 국민연금 수신여부, 수신번호 지정
https://www.thunderpost.org/ja.do?b=NSa0k0pfCdoMJ5I (접속 무료)",湲곌
ham,"[Web발신]
""국민연금 공인알림문자서비스""
사전 안내문

고객님 안녕하세요?
국민연금공단은 국내 통신사(KT,SKT,LGU+)와의 협정을 통하여 국민연금법상의 공단 업무에 따른 안내문 등을 고객님의 모바일 기기로 보다 편안하고 정확하게 전달할 수 있는 공인알림문자서비스를 제공하고자 합니다.

고객님께 안내문 등을 문자메세지(MMS)로 익일(영업일 기준)발송할 예정이며, 만약 종이우편으로 받기를 원하시면 아래의 링크를 통해 등록을 해주시기 바랍니다.

○ 국민연금 수신여부, 수신번호 지정
https://mpost.kt.co.kr/rw.do?b=KTa0k0obJarOG9X (접속 무료)",湲곌
ham,"[Web발신]
■ 제목 : 가입내역안내서 확인하기
■ 내용 : 고객님의 연금보험료 납부내역 및 향후 받게 될 예상연금월액에 대한 안내문입니다. (국민연금법 시행규칙 제17조 제2항)

상세내용은 아래의 링크를 통해 본인확인을 거쳐 세부 내용을 확인할 수 있습니다.

아래 버튼(주소) 클릭 시 접속 무료

■ 전자문서(안내문) 확인하기
https://mpost.kt.co.kr/mf.do?b=KTa0k0ocFakRF4b

■ 국민연금 수신여부, 수신번호 지정
https://mpost.kt.co.kr/rw.do?b=KTa0k0ocFakRF4b (접속 무료)",湲곌
ham,"[Web발신]
2023 컴퓨터공학부 SW역량테스트준비반모집/교내비교과/2학기/신청(선착순모집)",湲곌
ham,"[Web발신]
커리어로드맵경진대회안내/학교홈피 &#39;취업공지&#39; 6862번 참조/선착순/참여자기프티콘",湲곌
ham,"[Web발신]
11/8(수) 13:30~14:30(1시간)&#34;컴공샘이 들려주는 직무이야기&#34; 유캔에서 신청하세요",湲곌
ham,"[Web발신]
11/8(수) 13:30~14:30&#34;컴공샘이들려주는직무이야기&#34;유캔/비교과/프로그램신청(tip10점",湲곌
ham,"[Web발신]
오늘""컴공샘이들려주는직무이야기""E동422호에서13:30~14:30진행하니 희망학생참석바람",湲곌
ham,"[Web발신]
컴퓨터공학부 취업특강(E동 대강당)17:20분까지 참여바랍니다.",湲곌
ham,"[국외발신]
(1/2)Google에서 c01046007583@gmail.com의 비밀번호를 입력한 누군가가 계정에 로그인하지 못하도록 차단",湲곌
ham,"[국외발신]
G-022000(이)가 Google 인증 코드입니다.",湲곌
ham,"[국외발신]
G-976296(이)가 Google 인증 코드입니다.",湲곌
ham,"[국외발신]
G-016272(이)가 Google 인증 코드입니다.",湲곌
ham,"[국외발신]
G-403991(이)가 Google 인증 코드입니다.",湲곌
ham,"[국외발신]
G-910214(이)가 Google 인증 코드입니다.",湲곌
ham,"[국외발신]
G-466876 is your Google verification code.",湲곌
ham,"[국외발신]
(1/2) 인증번호 : 663826. 본인이 요청한 사실이 없다면 계정 도용의 우려가 있으니 보안 설정을 확인하여 주시기",湲곌
ham,"[국외발신]
(2/2) 바랍니다.

- Battle.net",湲곌
ham,"[국외발신]
(1/2) 인증번호 : 952203. 본인이 요청한 사실이 없다면 계정 도용의 우려가 있으니 보안 설정을 확인하여 주시기",湲곌
ham,"[국외발신]
(2/2) 바랍니다.

- Battle.net",湲곌
ham,"[국외발신]
Ubisoft 보안 코드는 533031입니다. 이 코드는 4분 후에 만료됩니다.",湲곌
ham,"[국외발신]
귀하의 Steam 인증 코드는 88TTT입니다.",湲곌
ham,"[Web발신]
[2023-1학기]고객지향적마케팅의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-1학기]논리회로의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-1학기]운영체제의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-1학기]프로그래밍의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-1학기]소프트웨어공학의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-2학기]데이터베이스의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-2학기]컴퓨터구조의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-2학기]컴퓨터네트워크의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-2학기]자료구조의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-2학기]PracticalML이슈의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-2학기]알고리즘의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-2학기]PracticalML이슈의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-2학기]음악과세계의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
[2023-2학기]컴퓨터네트워크의 성적이 공개되었습니다",湲곌
ham,"[Web발신]
생활관설문조사
https://survey.tukorea.ac.kr/response/jsp/survey/Survey.jsp",湲곌
ham,"[Web발신]
생활관설문조사
https://survey.tukorea.ac.kr/response/jsp/survey/Survey.jsp",湲곌
ham,"[Web발신]
생활관설문https://survey.tukorea.ac.kr/survey.jsp?p=556&r=05",湲곌
ham,"[Web발신]
생활관설문조사 경품
닌텐도스위치(1명),
애플워치se2세대(2명), 에어팟3세대(3명)",湲곌
ham,"[Web발신]
[tu]대학일자리플러스센터 서포터즈 모집중
(~4.12)
https://url.kr/6s17oi",湲곌
ham,"[Web발신]
[TU] 비교과-흥미진진 시즌2(모집중)
수강 후 MBTI 정식검사, TIP 10점 제공 buly.kr/BeGjsMH",湲곌
ham,"[Web발신]
[TU]나의 소소한 진로가이드-온라인 참여형 오늘부터 모집 시작 많관부!
https://url.kr/3v7wx5",湲곌
ham,"[Web발신]
[TU] 비교과-나의 소소한 진로 가이드 지금 eclass에서 시청 가능! (~11월)
buly.kr/H6eaPDC",湲곌
ham,"[Web발신]
한국공학대학교 신입생 입학식 및 OT가 2월 28일 시행될 예정이오니 많은 참석 부탁드립니다.",湲곌
ham,"[Web발신]
학교에서는 어떠한 이유에서든 판매상이 강의실에 들어가 직접 판매할 수 있도록",湲곌
ham,"[Web발신]
허가하지 않으니 신입생 및 재학생 여러분의 각별한 주의를 당부드립니다.",湲곌
ham,"[Web발신]
안녕하세요 학생지원팀입니다. 매년 불법 방문판매로 인한 피해가 발생하고 있습니다.",湲곌
ham,"[Web발신]
[학생자치기구 선거안내]
일시 : 11.8~11.10, 10:00~18:00
장소 : 체육관(총학), 공학관(학과)",湲곌
ham,"[Web발신]
[학생자치기구 선거]
일시:11.8~11.10
장소:체육관(총학), 공학관(학과)
많은 참여 바랍니다",湲곌
ham,"[Web발신]
[학생자치기구 선거]
일시:11.8 ~ 11.10
장소:체육관(총학), 공학관(학과)
투표 부탁드립니다",湲곌
ham,"[Web발신]
컴공 선거 온라인 투표
https://survey.tukorea.ac.kr/s.jsp?p=547_hre695",湲곌
ham,"[Web발신]
총학생회 선거 온라인투표
https://survey.tukorea.ac.kr/s.jsp?p=545_ogj4693",湲곌
ham,"[Web발신]
컴공 선거 온라인 투표
https://survey.tukorea.ac.kr/s.jsp?p=547_hre695",湲곌
ham,"[Web발신]
총학생회 선거 온라인투표
https://survey.tukorea.ac.kr/s.jsp?p=545_ogj4693",湲곌
ham,"[Web발신]
2023년 한국공학대학교 재학생 만족도조사에 참여 부탁드립니다.
응답해 주신 내용은 학교의 발전을 모색하는 데 중요한 자료로 활용되니 기탄없이 의견을 제시해 주시기 바랍니다.
참여해 주신 분께는 추첨을 통해 경품을 지급할 예정입니다.
▶ 조사기간 : 10/4(수)~11/3(금)
▶ 설문 참여하기 : https://metasurvey.io/?ACCESS_KEY=5e9bda0efdcd4af385f9&lang=ko&grpid=&UID=",湲곌
ham,"[Web발신]
2023년 한국공학대학교 재학생 만족도조사에 참여 부탁드립니다.
참여해 주신 분께는 추첨을 통해 경품을 지급할 예정입니다. 추가 이벤트도 현재 진행중이오니 많은 참여 부탁드립니다.
▶ 경품내용: 마샬 스피커(2명), 코닥 필름 카메라(3명), 롯데시네마 영화관람권(50명), 베스킨라빈스 싱글레귤러(115명)
▶ 추가 이벤트: 행운의 번호(50의 배수) 응답자에게 추가 경품 지급
▶ 조사기간 : 10/4(수)~11/10(금)
▶ 설문 참여하기 : https://metasurvey.io/?ACCESS_KEY=5e9bda0efdcd4af385f9&lang=ko&grpid=&UID=",湲곌
ham,"[Web발신]
교육부 반도체부트캠프사업 재학생 의견 설문조사(5.20.까지)
https://forms.gle/kkAD",湲곌
ham,"[Web발신]
오픈소스SW라이선스교육
11월8일(수)2시~3시 E동 515호
신청 031-8041-0505
추첨상품有",湲곌
ham,"[Web발신]
오픈소스SW라이선스 무료교육
11월8일(수)2시~3시 E동 515호
신청 031-8041-0503
추첨상품有",湲곌
ham,"[Web발신]
[학생상담센터] 힐링데이 캠페인 만족도 조사를 진행하고 있습니다. 문항착오로 다시한번 진행",湲곌
ham,"[Web발신]
하오니 양해부탁드리며 꼭 참여 부탁드립니다. 앞서 참여하시지 않았던 분들도 참여부탁합니다.",湲곌
ham,"[Web발신]
시간이 없어 모든문항에 답이 어려우시면 위 필수문항 3문항만 작성해주셔도 감사하겠습니다.",湲곌
ham,"[Web발신]
한국공학대학교 학생 심리 실태조사(재학생) 참여 부탁 드립니다.
주관기관 : 한국공학대학교
조사수행기관 : 엠브레인퍼블릭
조사기간 : 10월 13일(금)~11월 17일(금)
조사방법 : 학적부 상의 이메일 또는 아래 링크를 통해 참여 가능
조사에 참여해주신 분께 추첨을 통해 경품을 드립니다.

https://isurvey.panel.co.kr/?alias=0694094974&panel_id=12055",湲곌
ham,"[Web발신]
한국공학대학교 학생 심리 실태조사(재학생) 참여 부탁 드립니다.
주관기관 : 한국공학대학교
조사수행기관 : 엠브레인퍼블릭
조사기간 : 10월 13일(금)~11월 17일(금)
조사방법 : 학적부 상의 이메일 또는 아래 링크를 통해 참여 가능
조사에 참여해주신 분께 추첨을 통해 경품을 드립니다.

https://isurvey.panel.co.kr/?alias=0694094974&panel_id=12055",湲곌
ham,"[Web발신]
한국공학대학교 학생 심리 실태조사(재학생) 참여 부탁 드립니다.
주관기관 : 한국공학대학교
조사수행기관 : 엠브레인퍼블릭
조사기간 : 10월 13일(금)~11월 17일(금)
조사방법 : 학적부 상의 이메일 또는 아래 링크를 통해 참여 가능
조사에 참여해주신 분께 추첨을 통해 경품을 드립니다.

https://isurvey.panel.co.kr/?alias=0694094974&panel_id=12055",湲곌
ham,[티머니GO] 본인확인 인증번호[526250]를 화면에 입력해주세요,湲곌
ham,[교촌] 본인확인 인증번호[334549]를 화면에 입력해주세요,湲곌
ham,[RiotGames] 본인확인 인증번호[475783]를 화면에 입력해주세요,湲곌
ham,[NEOWIZ] 본인확인 인증번호[729536]를 화면에 입력해주세요,湲곌
ham,"[Web발신]
[예스24] 2023 아시안 팝 스테이지 VOL.2 라쿠나X웬디원더 공연 연기 안내

9월 23일(토) 공연 예정이었던 “2023 아시안 팝 스테이지 VOL.2” 라쿠나X웬디원더 공연이 일정 문제로 “11월 15일(수)”로 연기되었습니다. 
많은 기대에도 불구하고 공연 날짜를 미루게 되어 사과 말씀드립니다??
예매 티켓은 수수료 없이 일괄 취소해 드릴 예정입니다.
(공식 예매처 외 개인적인 구매로 이루어진 티켓은 주최측에서 환불 및 보상이 불가능합니다)
2023 아시안 팝 스테이지 VOL.2 공연 및 예매 정보는 추후 공지해 드리겠습니다.

?9/22(금) ""2023 아시안 팝 스테이지 VOL.1"" 민수x요나오 공연은 정상 진행됩니다!

궁금한 사항은 “서울인디뮤직페스타” 인스타그램 DM 또는 seoulindiemusicfesta@naver.com으로 문의 바랍니다.
감사합니다.

※ 환불 절차 안내

- 카드결제
카드결제 승인이 일괄 취소됩니다. 취소 완료는 카드사별로 약 5~7일 정도 소요됩니다. 환불처리 일자는 결제대금 납부일과 카드사에 따라 달라질 수 있으니 자세한 내용은 각 카드사의 고객센터를 통해 확인 바랍니다.

- 무통장입금
순차적으로 예매 취소 처리 후 문자가 발송됩니다. 문자 수신 이후 YES24 ‘예매페이지’에서 직접 계좌 정보를 수정하시면 환불이 정상적으로 처리됩니다.

계좌 정보 작성 방법 : MY티켓 → 예매확인/취소 → 환불진행상태 → 환불계좌 수정하기 → 계좌 수정하기 → 환불 받을 계좌 입력 후 수정 (환불 받으실 계좌는 반드시 <은행명, 계좌번호, 예금주> 정보를 정확하게 입력해주시기 바랍니다.)

* 환불은 계좌 접수일로부터 은행영업일 기준 3~6일 소요됩니다. 

[문의] 예스24 티켓 1544-6399 (평일 9시~18시, 토 9시~17시, 일요일 및 공휴일 휴무)",湲곌
ham,"[Web발신]
철도노조 태업으로 일부 열차가 장시간 지연될 수 있으니, 사전에 코레일톡·홈페이지에서 운행 정보를 확인하여 주시기 바랍니다.
※ 태업 기간 중 승차권 환불(취소)시 위약금이 발생하지 않습니다.

열차 이용에 불편을 드려 죄송합니다.

- 한국철도공사 -",湲곌
ham,"[국외발신]
(1/2)Google에서 c01046007583@gmail.com의 비밀번호를 입력한 누군가가 계정에 로그인하지 못하도록 차단",湲곌
ham,"[국외발신]
(2/2)google.com/password",湲곌
ham,"[국외발신]
(1/2)계정 알림: Google 계정(c01046007583@gmail.com)의 비밀번호가 최근 변경되었습니다.",湲곌
ham,"[국외발신]
G-779362(이)가 Google 인증 코드입니다.",湲곌
ham,[테이블링] 본인확인 인증번호는 [279804]입니다,湲곌
ham,[넥슨(본인)] 본인확인 인증번호는 [779615]입니다,湲곌
ham,[Apple] 본인확인 인증번호는 [702545]입니다,湲곌
ham,"[Web발신]
[운영체제]성적을 공개했으며 이의신청은 없음. 방학 잘 보내세요! 오세춘",湲곌
ham,"[Web발신]
[논리회로]성적을 공개했으며 이의신청은 없음. 방학 잘 보내세요! 오세춘",湲곌
ham,"[Web발신]
[운영체제]오늘까지 성적 수정 가능. 상세 내용은 e-class 게시판 참조. 오세춘",湲곌
ham,"[Web발신]
[논리회로]오늘까지 성적 수정 가능. 상세 내용은 e-class 게시판 참조. 오세춘",湲곌
ham,"[Web발신]
[논리회로]최종 점수를 개인메일로 보냈습니다.  24일까지만 _인/수정 가능합니다",湲곌
ham,"[Web발신]
[운영체제] 최종 성적을 개인 메일로 보내드렸으니 검토 바랍니다.  오세춘",湲곌
ham,"[Web발신]
[논리회로] 내일 1교시부터 90분간 E217 강의실에서 기말고사  진행 오세춘",湲곌
ham,"[Web발신]
[운영제제] 오늘 기말고사 3교시에 E511 강의실에서 진행. 오세춘",湲곌
ham,"[Web발신]
[논리회로] 내일 1교시에 수시고사를 봅니다. 늦지 않게 오시기 바랍니다. 오세춘",湲곌
ham,"[Web발신]
[논리회로] 오늘 유고 결석하신 분들 e-class 과제 확인 바랍니다.",湲곌
ham,"[Web발신]
[논리회로]오늘 결석한 분들 e-class 과제란을 참고해 내일까지 과제 제출 -오세춘-",湲곌
ham,"[Web발신]
[운영체제] 과제 마감 시간을 오늘 자정으로 연기했습니다. -오세춘-",湲곌
ham,"[Web발신]
[운영체제] 중간고사 까지의 취득점수를 개인 이메일로 보냈습니다. 오세춘",湲곌
ham,"[Web발신]
[논리회로] 중간고사 까지의 취득점수를 개인 이메일로 보내드렸습니다. 오세춘",湲곌
ham,"[Web발신]
[운영체제] 오늘 중간고사 E511에서 17:25부터 45분간(20문제) 실시. 오세춘",湲곌
ham,"[Web발신]
[논리회로] 내일 중간고사는 1교시부터 E511 강의실에서 진행. -오세춘-",湲곌
ham,"[Web발신]
[논리회로] 내일 1교시에 수시고사(오픈북/오픈PDF). 늦지않게 오시기 바랍니다.",湲곌
ham,"[Web발신]
[논리회로] 과제-5, 과제-6 오늘 자정까지 마감입니다. -오세춘-",湲곌
ham,"[Web발신]
[운영체제]시청율 저조로 내일 자정까지로 시간 연기. 시청 시간 준수 바람. 오세춘",湲곌
ham,"[Web발신]
[운영체제] 10일 보강용 동영상 업로드 완료. 11일까지 보시면 됩니다. -오세춘-",湲곌
ham,"[Web발신]
[운영체제] e-class에 2차과제 추가 공지했습니다. 확인 바랍니다. 오세춘",湲곌
ham,"[Web발신]
[운영체제] 과제를 내어 드렸습니다. e-class 참고 바랍니다. 오세춘",湲곌
ham,"[Web발신]
[진에어] 항공편 결항안내


- 항공편명 : LJ315편(KE5213)
- 여정 : 서울/김포 ? 제주
- 출발일 : 2023년 05월 04일

LJ315편이 제주국제공항의 악기상으로 결항되었습니다. 이용에 불편을 드려 대단히 죄송합니다.


예약 변경 또는 환불을 원하시는 승객께서는 항공권 구매처 또는 진에어 고객서비스센터(1600-6200)로 문의 하여 주시기 바랍니다. 더불어 대한항공 승객께서는 대한항공 고객 서비스 센터(1588-2001)로 연락주시기 바랍니다. (문의: 진에어 홈페이지, 모바일앱 구입 - 당사 홈페이지 및 콜센터 / 여행사 및 여행사 홈페이지 구입 - 해당 여행사 / 대한항공 구입 - 대한항공 고객 서비스 센터)

감사합니다.
진에어 드림",湲곌
ham,"[Web발신]
[단국대학교 입학팀]
2023학년도 전기 편입생모집 1차 충원 합격자가 발표 되었습니다. 
입학안내 홈페이지(ipsi.dankook.ac.kr)에서 확인하시기 바랍니다.",湲곌
ham,"[Web발신]
[단국대학교 입학팀] 2023학년도 전기 편입생모집 최초 합격자가 발표 되었습니다. 
입학안내 홈페이지(ipsi.dankook.ac.kr)에서 확인하시기 바랍니다.",湲곌
ham,"[Web발신]
[단국대 입학팀]
단국대학교 전기 편입생모집 서류제출(업로드) 안내

* 서류제출(업로드) 기간 
: 2023.1.11(수) 10:00 ~ 13(금) 17:00
* 서류제출(업로드) 방법
: 입학안내 홈페이지 팝업 및 공지사항 참조
* 서류제출 관련 FAQ 참조
* 업로드 기간 내 업로드하지 않을 경우 제출의사가 없는 것으로 간주하여 불합격 처리 함

감사합니다.",湲곌
ham,"[Web발신]
[단국대 입학팀]

2023학년도 전기 편입생모집 1단계 선발 결과가 발표되었습니다.

단국대학교 입학안내 홈페이지에서 확인하시기 바랍니다.

감사합니다.

단국대학교 입학팀 드림",湲곌
ham,"[Web발신]
[단국대 편입학 필기고사 안내]

1. 신분증 지참(모바일 신분증, 대학 학생증 불가)
2. 수험표 지참(입학안내 홈페이지 http://ipsi.dankook.ac.kr 출력)
3. 수험표상의 지정된 입실시간 반드시 준수

※ 개인별 지정된 입실시간 내 고사건물 출입구를 통과해야 입실 가능
※ 입실시간 이후 출입구 전면 차단
※ 고사당일 교통혼잡이 예상되니 시간 여유를 두고 출발하기를 권고함
※ 노트북, 태블릿 등 부피가 큰 전자기기는 휴대하지 않기를 권고함",湲곌
ham,"[Web발신]
[단국대학교] 

2023학년도 편입생 모집 필기고사 고사장이 발표되었습니다. 

1. 고사장 조회 및 수험표 출력 : 우리 대학 입학안내 홈페이지(ipsi.dankook.ac.kr) 팝업 또는 공지사항 확인 바랍니다.

2. 고사당일 ①신분증 ②수험표를 반드시 지참 바랍니다. 

3. 고사장 조회 시 수험생 안내문(코로나-19 유의사항)을 반드시 확인 바랍니다. 

※ 입실시간 이후 고사건물 출입구가 전면 차단됩니다.(추가 입실 절대 불가) 

감사합니다. 

- 단국대학교 입학처 드림.",湲곌
